106.628972,29.736525
106.601058,29.705097
106.521177,29.574153
106.513907,29.52487
106.624675,29.731888
106.647673,29.791157
106.618068,29.710998
106.46975,29.506442
106.48855,29.432825
106.489287,29.519192
106.451017,29.497982
106.488595,29.432908
106.489213,29.428857
106.474432,29.453045
106.518602,29.527658
106.580537,29.542868
106.53623,29.546928
106.526202,29.575163
106.556298,29.524587
106.569388,29.544112
106.51361,29.542348
106.539657,29.468092
106.448188,29.501852
106.50733,29.544372
106.47354,29.56061
106.550287,29.587142
106.572025,29.54449
106.526238,29.604018
106.5477,29.545967
106.520648,29.511438
106.165895,29.425862
106.13644,29.41516
105.953117,29.379617
106.480802,29.524528
105.928042,29.366158
106.528603,29.580812
106.561375,29.572648
106.508798,29.589667
106.521995,29.596235
106.513817,29.525103
106.45172,29.566998
106.504042,29.603252
106.582818,29.650362
106.601102,29.689417
106.61538,29.700963
106.477323,29.605113
106.628862,29.754147
106.622042,29.704568
106.618583,29.701608
106.524932,29.59222
106.546237,29.471475
106.522352,29.501253
106.549617,29.578798
106.542633,29.524642
106.525575,29.49455
106.5931,29.60129
106.478242,29.434163
106.526057,29.625662
106.482117,29.533498
106.51997,29.501998
106.50075,29.585798
106.515058,29.588672
106.542708,29.52459
106.534155,29.39201
106.546832,29.46761
106.43883,29.605368
106.50296,29.518307
106.520292,29.530247
106.599742,29.390067
106.5716,29.516342
106.449767,29.538918
106.564837,29.6011
106.456497,29.573393
106.503723,29.52397
106.475705,29.522825
106.437528,29.444618
106.519332,29.602712
1.525958,29.567787
1.543505,29.537525
1.538732,29.575673
106.523275,29.579757
106.481788,29.503448
106.568147,29.508755
106.527595,29.605673
106.525348,29.586785
106.515617,29.551542
106.529432,29.581202
106.618792,29.71956
106.616027,29.715057
106.537677,29.573652
106.616032,29.714508
106.627238,29.735985
106.618578,29.701578
106.607158,29.720718
106.549695,29.609747
106.55068,29.608948
106.55068,29.608948
106.55068,29.608948
106.475948,29.53225
106.473392,29.519672
106.530228,29.58879
1.55495,29.522013
1.528513,29.57458
106.552743,29.521878
106.587495,29.505167
106.634275,29.491975
106.505065,29.522375
106.494805,29.525998
106.553573,29.459217
106.533503,29.569295
106.471428,29.49445
106.514308,29.513652
106.493542,29.519052
106.559642,29.54573
106.47727,29.461832
106.432865,29.462493
106.479663,29.487852
106.513692,29.541132
106.492613,29.495635
106.481663,29.52979
106.387358,29.564033
106.475822,29.470663
106.500017,29.539855
106.477227,29.531543
106.525323,29.623827
106.465682,29.539475
106.433603,29.487388
106.604822,29.388087
106.622608,29.709587
106.532752,29.624415
106.618842,29.713155
106.552418,29.529583
106.633083,29.490375
106.571205,29.52664
106.554137,29.50301
106.554418,29.53716
106.480953,29.617612
106.557835,29.530813
1.542033,29.587915
106.439093,29.606388
106.554085,29.50482
106.506687,29.53211
106.477915,29.559237
106.525593,29.469847
106.492438,29.5851
106.446623,29.543405
106.534617,29.592852
106.543388,29.527667
106.591672,29.586547
106.518378,29.585233
106.609542,29.699385
106.521112,29.592258
106.609413,29.699145
1.573487,29.5152
106.44714,29.581045
106.525357,29.576485
106.498133,29.585818
106.458312,29.56586
106.423407,29.578672
106.568307,29.557052
106.520488,29.516677
106.54165,29.561222
106.521288,29.625987
106.507237,29.544733
106.521803,29.464583
106.498453,29.591262
106.522227,29.588293
106.517042,29.589338
1.438815,29.596207
106.453658,29.539653
106.530387,29.573088
106.604065,29.588715
106.450465,29.519738
106.450097,29.520063
106.453125,29.540497
106.508535,29.59033
106.474893,29.631727
106.574562,29.563675
106.454008,29.551287
106.51108,29.58021
106.511062,29.580367
106.49228,29.603242
106.523692,29.383983
106.392362,29.805477
106.410233,29.833742
106.452165,29.731973
106.438118,29.833412
106.400428,29.811425
106.433693,29.82755
106.433697,29.827515
106.62572,29.624117
106.52308,29.58681
106.55828,29.465362
106.475338,29.531168
106.560732,29.560398
106.479635,29.540882
106.479635,29.540882
106.57196,29.559253
106.558705,29.531192
106.48576,29.555073
106.50393,29.523565
106.517367,29.527053
106.54071,29.57571
106.535822,29.583455
106.549762,29.46434
106.534522,29.391462
106.518542,29.388547
106.546827,29.52322
106.518825,29.38826
106.54813,29.609883
106.51876,29.388455
106.54051,29.582635
106.459255,29.567633
106.525633,29.612457
106.554558,29.493822
106.547658,29.601445
106.572498,29.640073
106.505725,29.547075
106.578012,29.566577
106.578012,29.566577
106.578012,29.566577
106.578012,29.566577
106.580432,29.539597
106.596783,29.56457
106.596783,29.56457
106.554435,29.566647
106.554677,29.566398
106.555025,29.566628
106.554382,29.56675
106.521953,29.610608
106.553707,29.565695
